 basin_id E0 E1 E2 E3
163 03015500 0.5 0.5 0.5 0.5
164 03021350 0.5 0.5 0.5 0.5
165 03026500 0.5 0.5 0.5 0.5
166 03028000 0.5 0.5 0.5 0.5
167 03049000 0.5 0.5 0.5 0.5
168 03049800 0.5 0.5 0.5 0.5
169 03069500 0.5 0.5 0.5 0.5
170 03070500 0.5 0.5 0.5 0.5
171 03076600 0.5 0.5 0.5 0.5
172 03078000 0.5 0.5 0.5 0.5
173 03140000 0.5 0.5 0.5 0.5
174 03144000 0.5 0.5 0.5 0.5
175 03164000 0.5 0.5 0.5 0.5
176 03165000 0.5 0.5 0.5 0.5
177 03170000 0.5 0.5 0.5 0.5
178 03173000 0.5 0.5 0.5 0.5
179 03180500 0.5 0.5 0.5 0.5
180 03182500 0.5 0.5 0.5 0.5
181 03186500 0.5 0.5 0.5 0.5
182 03213700 0.5 0.5 0.5 0.5
183 03237280 0.5 0.5 0.5 0.5
184 03237500 0.5 0.5 0.5 0.5
185 03238500 0.5 0.5 0.5 0.5
186 03241500 0.5 0.5 0.5 0.5
187 03280700 0.5 0.5 0.5 0.5
188 03281500 0.5 0.5 0.5 0.5
189 03285000 0.5 0.5 0.5 0.5
190 03291780 0.5 0.5 0.5 0.5
191 03340800 0.5 0.5 0.5 0.5
192 03346000 0.5 0.5 0.5 0.5
193 03357350 0.5 0.5 0.5 0.5
194 03364500 0.5 0.5 0.5 0.5
195 03366500 0.5 0.5 0.5 0.5
196 03368000 0.5 0.5 0.5 0.5
197 03384450 0.5 0.5 0.5 0.5
198 03439000 0.5 0.5 0.5 0.5
199 03455500 0.5 0.5 0.5 0.5
200 03456500 0.5 0.5 0.5 0.5
201 03460000 0.5 0.5 0.5 0.5
202 03463300 0.5 0.5 0.5 0.5
203 03471500 0.5 0.5 0.5 0.5
204 03473000 0.5 0.5 0.5 0.5
205 03479000 0.5 0.5 0.5 0.5
206 03488000 0.5 0.5 0.5 0.5
207 03498500 0.5 0.5 0.5 0.5
208 03500000 0.5 0.5 0.5 0.5
209 03500240 0.5 0.5 0.5 0.5
210 03504000 0.5 0.5 0.5 0.5
211 03574500 0.5 0.5 0.5 0.5
212 03592718 0.5 0.5 0.5 0.5
213 03604000 0.5 0.5 0.5 0.5
214 04015330 0.5 0.5 0.5 0.5
215 04024430 0.5 0.5 0.5 0.5
216 04027000 0.5 0.5 0.5 0.5
217 04040500 0.5 0.5 0.5 0.5
218 04043050 0.5 0.5 0.5 0.5
219 04045500 0.5 0.5 0.5 0.5
220 04056500 0.5 0.5 0.5 0.5
221 04057510 0.5 0.5 0.5 0.5
222 04057800 0.5 0.5 0.5 0.5
223 04059500 0.5 0.5 0.5 0.5
224 04063700 0.5 0.5 0.5 0.5
225 04074950 0.5 0.5 0.5 0.5
226 04105700 0.5 0.5 0.5 0.5
227 04122200 0.5 0.5 0.5 0.5
228 04122500 0.5 0.5 0.5 0.5
229 04124000 0.5 0.5 0.5 0.5
230 04127918 0.5 0.5 0.5 0.5
231 04127997 0.5 0.5 0.5 0.5
232 04161580 0.5 0.5 0.5 0.5
233 04185000 0.5 0.5 0.5 0.5
234 04196800 0.5 0.5 0.5 0.5
235 04197100 0.5 0.5 0.5 0.5
236 04213000 0.5 0.5 0.5 0.5
237 04216418 0.5 0.5 0.5 0.5
238 04221000 0.5 0.5 0.5 0.5
239 04224775 0.5 0.5 0.5 0.5
240 04233000 0.5 0.5 0.5 0.5
241 04256000 0.5 0.5 0.5 0.5
242 04296000 0.5 0.5 0.5 0.5
243 05056000 0.5 0.5 0.5 0.5
244 05057000 0.5 0.5 0.5 0.5
245 05057200 0.5 0.5 0.5 0.5
246 05120500 0.5 0.5 0.5 0.5
247 05123400 0.5 0.5 0.5 0.5
248 05129115 0.5 0.5 0.5 0.5
249 05131500 0.5 0.5 0.5 0.5
250 05291000 0.5 0.5 0.5 0.5
251 05362000 0.5 0.5 0.5 0.5
252 05393500 0.5 0.5 0.5 0.5
253 05399500 0.5 0.5 0.5 0.5
254 05408000 0.5 0.5 0.5 0.5
255 05412500 0.5 0.5 0.5 0.5
256 05413500 0.5 0.5 0.5 0.5
257 05414000 0.5 0.5 0.5 0.5
258 05444000 0.5 0.5 0.5 0.5
259 05454000 0.5 0.5 0.5 0.5
260 05458000 0.5 0.5 0.5 0.5
261 05466500 0.5 0.5 0.5 0.5
262 05487980 0.5 0.5 0.5 0.5
263 05489000 0.5 0.5 0.5 0.5
264 05495000 0.5 0.5 0.5 0.5
265 05495500 0.5 0.5 0.5 0.5
266 05501000 0.5 0.5 0.5 0.5
267 05503800 0.5 0.5 0.5 0.5
268 05507600 0.5 0.5 0.5 0.5
269 05508805 0.5 0.5 0.5 0.5
270 05514500 0.5 0.5 0.5 0.5
271 05525500 0.5 0.5 0.5 0.5
272 05556500 0.5 0.5 0.5 0.5
273 05584500 0.5 0.5 0.5 0.5
274 05585000 0.5 0.5 0.5 0.5
275 05591550 0.5 0.5 0.5 0.5
276 05592050 0.5 0.5 0.5 0.5
277 05593575 0.5 0.5 0.5 0.5
278 05593900 0.5 0.5 0.5 0.5
279 05595730 0.5 0.5 0.5 0.5
280 06191500 0.5 0.5 0.5 0.5
281 06224000 0.5 0.5 0.5 0.5
282 06278300 0.5 0.5 0.5 0.5
283 06280300 0.5 0.5 0.5 0.5
284 06289000 0.5 0.5 0.5 0.5
285 06311000 0.5 0.5 0.5 0.5
286 06332515 0.5 0.5 0.5 0.5
287 06339100 0.5 0.5 0.5 0.5
288 06339500 0.5 0.5 0.5 0.5
289 06344600 0.5 0.5 0.5 0.5
290 06350000 0.5 0.5 0.5 0.5
291 06352000 0.5 0.5 0.5 0.5
292 06353000 0.5 0.5 0.5 0.5
293 06354000 0.5 0.5 0.5 0.5
294 06360500 0.5 0.5 0.5 0.5
295 06404000 0.5 0.5 0.5 0.5
296 06406000 0.5 0.5 0.5 0.5
297 06409000 0.5 0.5 0.5 0.5
298 06431500 0.5 0.5 0.5 0.5
299 06447000 0.5 0.5 0.5 0.5
300 06447500 0.5 0.5 0.5 0.5
301 06450500 0.5 0.5 0.5 0.5
302 06452000 0.5 0.5 0.5 0.5
303 06453600 0.5 0.5 0.5 0.5
304 06464500 0.5 0.5 0.5 0.5
305 06468170 0.5 0.5 0.5 0.5
306 06470800 0.5 0.5 0.5 0.5
307 06477500 0.5 0.5 0.5 0.5
308 06479438 0.5 0.5 0.5 0.5
309 06601000 0.5 0.5 0.5 0.5
310 06614800 0.5 0.5 0.5 0.5
311 06622700 0.5 0.5 0.5 0.5
312 06623800 0.5 0.5 0.5 0.5
313 06632400 0.5 0.5 0.5 0.5
314 06746095 0.5 0.5 0.5 0.5
315 06784000 0.5 0.5 0.5 0.5
316 06803510 0.5 0.5 0.5 0.5
317 06803530 0.5 0.5 0.5 0.5
318 06814000 0.5 0.5 0.5 0.5
319 06847900 0.5 0.5 0.5 0.5
320 06853800 0.5 0.5 0.5 0.5
321 06876700 0.5 0.5 0.5 0.5
322 06878000 0.5 0.5 0.5 0.5
323 06879650 0.5 0.5 0.5 0.5
324 06885500 0.5 0.5 0.5 0.5
325 06888500 0.5 0.5 0.5 0.5
326 06889200 0.5 0.5 0.5 0.5
327 06889500 0.5 0.5 0.5 0.5
328 06892000 0.5 0.5 0.5 0.5
329 06903400 0.5 0.5 0.5 0.5
330 06910800 0.5 0.5 0.5 0.5
331 06911900 0.5 0.5 0.5 0.5
332 06917000 0.5 0.5 0.5 0.5
333 06918460 0.5 0.5 0.5 0.5
334 06919500 0.5 0.5 0.5 0.5
335 06921070 0.5 0.5 0.5 0.5
336 06921200 0.5 0.5 0.5 0.5
337 07014500 0.5 0.5 0.5 0.5
338 07056000 0.5 0.5 0.5 0.5
339 07057500 0.5 0.5 0.5 0.5
340 07060710 0.5 0.5 0.5 0.5
341 07066000 0.5 0.5 0.5 0.5
342 07067000 0.5 0.5 0.5 0.5
343 07068000 0.5 0.5 0.5 0.5
344 07071500 0.5 0.5 0.5 0.5
345 07083000 0.5 0.5 0.5 0.5
346 07142300 0.5 0.5 0.5 0.5
347 07145700 0.5 0.5 0.5 0.5
348 07148400 0.5 0.5 0.5 0.5
349 07149000 0.5 0.5 0.5 0.5
350 07151500 0.5 0.5 0.5 0.5
351 07167500 0.5 0.5 0.5 0.5
352 07180500 0.5 0.5 0.5 0.5
353 07184000 0.5 0.5 0.5 0.5
354 07195800 0.5 0.5 0.5 0.5
355 07196900 0.5 0.5 0.5 0.5
356 07197000 0.5 0.5 0.5 0.5
357 07208500 0.5 0.5 0.5 0.5
358 07226500 0.5 0.5 0.5 0.5
359 07261000 0.5 0.5 0.5 0.5
360 07291000 0.5 0.5 0.5 0.5
361 07292500 0.5 0.5 0.5 0.5
362 07299670 0.5 0.5 0.5 0.5
363 07301410 0.5 0.5 0.5 0.5
364 07301500 0.5 0.5 0.5 0.5
365 07315200 0.5 0.5 0.5 0.5
366 07315700 0.5 0.5 0.5 0.5
367 07335700 0.5 0.5 0.5 0.5
368 07340300 0.5 0.5 0.5 0.5
369 07346045 0.5 0.5 0.5 0.5
370 07362100 0.5 0.5 0.5 0.5
371 07375000 0.5 0.5 0.5 0.5
372 08013000 0.5 0.5 0.5 0.5
373 08014500 0.5 0.5 0.5 0.5
374 08023080 0.5 0.5 0.5 0.5
375 08029500 0.5 0.5 0.5 0.5
376 08066200 0.5 0.5 0.5 0.5
377 08066300 0.5 0.5 0.5 0.5
378 08070000 0.5 0.5 0.5 0.5
379 08079600 0.5 0.5 0.5 0.5
380 08082700 0.5 0.5 0.5 0.5
381 08086212 0.5 0.5 0.5 0.5
382 08086290 0.5 0.5 0.5 0.5
383 08101000 0.5 0.5 0.5 0.5
384 08103900 0.5 0.5 0.5 0.5
385 08104900 0.5 0.5 0.5 0.5
386 08109700 0.5 0.5 0.5 0.5
387 08150800 0.5 0.5 0.5 0.5
388 08158700 0.5 0.5 0.5 0.5
389 08158810 0.5 0.5 0.5 0.5
390 08164000 0.5 0.5 0.5 0.5
391 08164300 0.5 0.5 0.5 0.5
392 08164600 0.5 0.5 0.5 0.5
393 08165300 0.5 0.5 0.5 0.5
394 08171300 0.5 0.5 0.5 0.5
395 08175000 0.5 0.5 0.5 0.5
396 08176900 0.5 0.5 0.5 0.5
397 08189500 0.5 0.5 0.5 0.5
398 08190000 0.5 0.5 0.5 0.5
399 08190500 0.5 0.5 0.5 0.5
400 08194200 0.5 0.5 0.5 0.5
401 08195000 0.5 0.5 0.5 0.5
402 08196000 0.5 0.5 0.5 0.5
403 08198500 0.5 0.5 0.5 0.5
404 08200000 0.5 0.5 0.5 0.5
405 08202700 0.5 0.5 0.5 0.5
406 08267500 0.5 0.5 0.5 0.5
407 08269000 0.5 0.5 0.5 0.5
408 08271000 0.5 0.5 0.5 0.5
409 08324000 0.5 0.5 0.5 0.5
410 08377900 0.5 0.5 0.5 0.5
411 08378500 0.5 0.5 0.5 0.5
412 08380500 0.5 0.5 0.5 0.5
413 09034900 0.5 0.5 0.5 0.5
414 09035800 0.5 0.5 0.5 0.5
415 09035900 0.5 0.5 0.5 0.5
416 09047700 0.5 0.5 0.5 0.5
417 09065500 0.5 0.5 0.5 0.5
418 09066000 0.5 0.5 0.5 0.5
419 09066200 0.5 0.5 0.5 0.5
420 09066300 0.5 0.5 0.5 0.5
421 09081600 0.5 0.5 0.5 0.5
422 09210500 0.5 0.5 0.5 0.5
423 09223000 0.5 0.5 0.5 0.5
424 09306242 0.5 0.5 0.5 0.5
425 09312600 0.5 0.5 0.5 0.5
426 09352900 0.5 0.5 0.5 0.5
427 09378630 0.5 0.5 0.5 0.5
428 09386900 0.5 0.5 0.5 0.5
429 09404450 0.5 0.5 0.5 0.5
430 09430500 0.5 0.5 0.5 0.5
431 09430600 0.5 0.5 0.5 0.5
432 09480000 0.5 0.5 0.5 0.5
433 09492400 0.5 0.5 0.5 0.5
434 09494000 0.5 0.5 0.5 0.5
435 09497980 0.5 0.5 0.5 0.5
436 09505350 0.5 0.5 0.5 0.5
437 09505800 0.5 0.5 0.5 0.5
438 09508300 0.5 0.5 0.5 0.5
439 09510200 0.5 0.5 0.5 0.5
440 09512280 0.5 0.5 0.5 0.5
441 09513780 0.5 0.5 0.5 0.5
442 10172700 0.5 0.5 0.5 0.5
443 10172800 0.5 0.5 0.5 0.5
444 10205030 0.5 0.5 0.5 0.5
445 10234500 0.5 0.5 0.5 0.5
446 10242000 0.5 0.5 0.5 0.5
447 10244950 0.5 0.5 0.5 0.5
448 10249300 0.5 0.5 0.5 0.5
449 10258500 0.5 0.5 0.5 0.5
450 10259000 0.5 0.5 0.5 0.5
451 10259200 0.5 0.5 0.5 0.5
452 10263500 0.5 0.5 0.5 0.5
453 10316500 0.5 0.5 0.5 0.5
454 10329500 0.5 0.5 0.5 0.5
455 10336645 0.5 0.5 0.5 0.5
456 10336660 0.5 0.5 0.5 0.5
457 10343500 0.5 0.5 0.5 0.5
458 10396000 0.5 0.5 0.5 0.5
459 11098000 0.5 0.5 0.5 0.5
460 11124500 0.5 0.5 0.5 0.5
461 11141280 0.5 0.5 0.5 0.5
462 11143000 0.5 0.5 0.5 0.5
463 11148900 0.5 0.5 0.5 0.5
464 11151300 0.5 0.5 0.5 0.5
465 11162500 0.5 0.5 0.5 0.5
466 11176400 0.5 0.5 0.5 0.5
467 11180500 0.5 0.5 0.5 0.5
468 11180960 0.5 0.5 0.5 0.5
469 11224500 0.5 0.5 0.5 0.5
470 11230500 0.5 0.5 0.5 0.5
471 11237500 0.5 0.5 0.5 0.5
472 11253310 0.5 0.5 0.5 0.5
473 11264500 0.5 0.5 0.5 0.5
474 11266500 0.5 0.5 0.5 0.5
475 11274500 0.5 0.5 0.5 0.5
476 11274630 0.5 0.5 0.5 0.5
477 11284400 0.5 0.5 0.5 0.5
478 11381500 0.5 0.5 0.5 0.5
479 11383500 0.5 0.5 0.5 0.5
480 11451100 0.5 0.5 0.5 0.5
481 11468500 0.5 0.5 0.5 0.5
482 11473900 0.5 0.5 0.5 0.5
483 11475560 0.5 0.5 0.5 0.5
484 11476600 0.5 0.5 0.5 0.5
485 11478500 0.5 0.5 0.5 0.5
486 11480390 0.5 0.5 0.5 0.5
487 11481200 0.5 0.5 0.5 0.5
488 11482500 0.5 0.5 0.5 0.5
489 11522500 0.5 0.5 0.5 0.5
490 11523200 0.5 0.5 0.5 0.5
491 11528700 0.5 0.5 0.5 0.5
492 11532500 0.5 0.5 0.5 0.5
493 12010000 0.5 0.5 0.5 0.5
494 12013500 0.5 0.5 0.5 0.5
495 12020000 0.5 0.5 0.5 0.5
496 12025700 0.5 0.5 0.5 0.5
497 12035000 0.5 0.5 0.5 0.5
498 12040500 0.5 0.5 0.5 0.5
499 12041200 0.5 0.5 0.5 0.5
500 12048000 0.5 0.5 0.5 0.5
501 12054000 0.5 0.5 0.5 0.5
502 12056500 0.5 0.5 0.5 0.5
503 12073500 0.5 0.5 0.5 0.5
504 12082500 0.5 0.5 0.5 0.5
505 12092000 0.5 0.5 0.5 0.5
506 12114500 0.5 0.5 0.5 0.5
507 12115000 0.5 0.5 0.5 0.5
508 12115500 0.5 0.5 0.5 0.5
509 12117000 0.5 0.5 0.5 0.5
510 12145500 0.5 0.5 0.5 0.5
511 12147500 0.5 0.5 0.5 0.5
512 12147600 0.5 0.5 0.5 0.5
513 12167000 0.5 0.5 0.5 0.5
514 12175500 0.5 0.5 0.5 0.5
515 12178100 0.5 0.5 0.5 0.5
516 12186000 0.5 0.5 0.5 0.5
517 12189500 0.5 0.5 0.5 0.5
518 12358500 0.5 0.5 0.5 0.5
519 12390700 0.5 0.5 0.5 0.5
520 12411000 0.5 0.5 0.5 0.5
521 12414500 0.5 0.5 0.5 0.5
522 12447390 0.5 0.5 0.5 0.5
523 12451000 0.5 0.5 0.5 0.5
524 12488500 0.5 0.5 0.5 0.5
525 13011500 0.5 0.5 0.5 0.5
526 13011900 0.5 0.5 0.5 0.5
527 13018300 0.5 0.5 0.5 0.5
528 13023000 0.5 0.5 0.5 0.5
529 13083000 0.5 0.5 0.5 0.5
530 13161500 0.5 0.5 0.5 0.5
531 13235000 0.5 0.5 0.5 0.5
532 13240000 0.5 0.5 0.5 0.5
533 13313000 0.5 0.5 0.5 0.5
534 13331500 0.5 0.5 0.5 0.5
535 13337000 0.5 0.5 0.5 0.5
536 13338500 0.5 0.5 0.5 0.5
537 13340000 0.5 0.5 0.5 0.5
538 13340600 0.5 0.5 0.5 0.5
539 14020000 0.5 0.5 0.5 0.5
540 14137000 0.5 0.5 0.5 0.5
541 14138800 0.5 0.5 0.5 0.5
542 14138870 0.5 0.5 0.5 0.5
543 14138900 0.5 0.5 0.5 0.5
544 14139800 0.5 0.5 0.5 0.5
545 14141500 0.5 0.5 0.5 0.5
546 14154500 0.5 0.5 0.5 0.5
547 14158500 0.5 0.5 0.5 0.5
548 14158790 0.5 0.5 0.5 0.5
549 14166500 0.5 0.5 0.5 0.5
550 14182500 0.5 0.5 0.5 0.5
551 14185000 0.5 0.5 0.5 0.5
552 14185900 0.5 0.5 0.5 0.5
553 14222500 0.5 0.5 0.5 0.5
554 14236200 0.5 0.5 0.5 0.5
555 14301000 0.5 0.5 0.5 0.5
556 14305500 0.5 0.5 0.5 0.5
557 14306500 0.5 0.5 0.5 0.5
558 14309500 0.5 0.5 0.5 0.5
559 14316700 0.5 0.5 0.5 0.5
560 14325000 0.5 0.5 0.5 0.5
561 14400000 0.008165658 0.9619473 0.9999908 0.0010090705
