 basin_id E0 E1 E2 E3 E4 E5 E6 E7 E8 E9 E10 E11 E12 E13 E14 E15 E16 E17 E18 E19 E20 E21 E22 E23 E24 E25 E26 E27 E28 E29
10 01139000 0.7426961064338684 0.6116037964820862 0.542754054069519 0.31607067584991455 0.39506664872169495 0.43625983595848083 0.8955493569374084 0.3061126470565796 0.3502759635448456 0.7009448409080505 0.37029534578323364 0.5001368522644043 0.7955837249755859 0.5742241740226746 0.3831344246864319 0.622085452079773 0.5314857363700867 0.8340254426002502 0.755488932132721 0.5185471177101135 0.6013863682746887 0.8046852350234985 0.4783066213130951 0.5116588473320007 0.32610589265823364 0.6530987620353699 0.8075659275054932 0.4372243285179138 0.5205118060112 0.5486627221107483
11 01139800 0.8091977834701538 0.6065082550048828 0.5853747129440308 0.3107203543186188 0.35610246658325195 0.4006676971912384 0.9252071976661682 0.21296924352645874 0.3607504963874817 0.7734671235084534 0.33993762731552124 0.5198102593421936 0.8060429692268372 0.6177290678024292 0.3298441171646118 0.6541715860366821 0.5628860592842102 0.8964443802833557 0.7721526026725769 0.537236213684082 0.642593264579773 0.8696146011352539 0.44977089762687683 0.48697739839553833 0.24162808060646057 0.656890332698822 0.8247754573822021 0.45025157928466797 0.5190265774726868 0.5761089324951172
12 01142500 0.8038244843482971 0.6200532913208008 0.6399086117744446 0.2884574830532074 0.37836676836013794 0.4473748505115509 0.9346679449081421 0.27552586793899536 0.3252256512641907 0.73653644323349 0.382699191570282 0.45705634355545044 0.8345391750335693 0.5852259397506714 0.35980483889579773 0.627826452255249 0.5455836653709412 0.8630653619766235 0.7888511419296265 0.5497201085090637 0.6846464276313782 0.8636859059333801 0.4864669442176819 0.544940173625946 0.25994211435317993 0.6613247990608215 0.8659803867340088 0.45027998089790344 0.529129683971405 0.5673267245292664
13 01144000 0.8089296817779541 0.6355884075164795 0.6574441194534302 0.2592252194881439 0.4006696939468384 0.43888548016548157 0.9531671404838562 0.25777629017829895 0.31415870785713196 0.7280275821685791 0.4051673114299774 0.46119070053100586 0.8521866202354431 0.5918908715248108 0.3687261939048767 0.6282862424850464 0.5584800243377686 0.8792339563369751 0.8255524039268494 0.5508748888969421 0.681300699710846 0.8639697432518005 0.4838148057460785 0.5410300493240356 0.26812583208084106 0.6659326553344727 0.8713505268096924 0.4514392614364624 0.5319728255271912 0.5795974731445312
14 01162500 0.7544973492622375 0.6201501488685608 0.7066095471382141 0.24395166337490082 0.38973763585090637 0.4938890039920807 0.9352121949195862 0.3646831214427948 0.20103468000888824 0.6957806944847107 0.5295663475990295 0.40502673387527466 0.9078613519668579 0.5470539927482605 0.40281739830970764 0.5262545943260193 0.5628173351287842 0.8236806988716125 0.7995046377182007 0.5546611547470093 0.8239566087722778 0.8921403288841248 0.5669359564781189 0.6250239610671997 0.30385303497314453 0.6771326661109924 0.8910152912139893 0.40605849027633667 0.585155725479126 0.5849524736404419
15 01169000 0.8985950350761414 0.793628454208374 0.7440011501312256 0.09722578525543213 0.5421068668365479 0.35777318477630615 0.9717703461647034 0.30468589067459106 0.21477554738521576 0.7634440660476685 0.5054300427436829 0.4354378581047058 0.9530689120292664 0.5621344447135925 0.297736257314682 0.6136590838432312 0.6092931628227234 0.8710411190986633 0.9514269232749939 0.4844323992729187 0.5761180520057678 0.8875056505203247 0.4949510991573334 0.5958245396614075 0.32297736406326294 0.7775552272796631 0.9387140274047852 0.507274866104126 0.6043732762336731 0.6666810512542725
16 01170100 0.8690203428268433 0.7360866665840149 0.7240631580352783 0.13918419182300568 0.4853341281414032 0.3993081748485565 0.9648966193199158 0.2752831280231476 0.22917823493480682 0.7442544102668762 0.46888267993927 0.44975313544273376 0.929469883441925 0.5750213265419006 0.3243458867073059 0.6041196584701538 0.5880045294761658 0.8691791892051697 0.9199947118759155 0.5110718011856079 0.6425138115882874 0.87161785364151 0.4796404540538788 0.5796173810958862 0.3040999174118042 0.7336113452911377 0.9186726808547974 0.45953360199928284 0.576302707195282 0.6366406679153442
17 01181000 0.8641756176948547 0.7836136221885681 0.7017876505851746 0.0900585949420929 0.5622793436050415 0.3650408089160919 0.9594102501869202 0.3504997491836548 0.1964355856180191 0.7453789114952087 0.5663211941719055 0.44733884930610657 0.9595406651496887 0.5412331223487854 0.31477969884872437 0.5686633586883545 0.618718147277832 0.8378117084503174 0.9421874284744263 0.4303637146949768 0.5820439457893372 0.8733680248260498 0.5111542344093323 0.6223132610321045 0.3857463002204895 0.7845281362533569 0.9263649582862854 0.4857524633407593 0.6117374897003174 0.6568157076835632
18 01187300 0.8768413662910461 0.8264359831809998 0.7045528888702393 0.05713823810219765 0.6701699495315552 0.32414209842681885 0.9624984264373779 0.4405490458011627 0.16045042872428894 0.7770991921424866 0.6431893706321716 0.4061538875102997 0.9756457209587097 0.513773500919342 0.29797273874282837 0.5016725659370422 0.6580196022987366 0.8146418333053589 0.9641811847686768 0.34154561161994934 0.5196893811225891 0.8965274691581726 0.550717294216156 0.6448673009872437 0.4942017197608948 0.8451773524284363 0.9392862915992737 0.5275771617889404 0.6654235124588013 0.7100247144699097
19 01333000 0.7887786030769348 0.6090551018714905 0.657452404499054 0.1876743584871292 0.4565984606742859 0.43056073784828186 0.9278582334518433 0.36464154720306396 0.21362601220607758 0.7260478734970093 0.4567922353744507 0.454795241355896 0.9166482090950012 0.6121952533721924 0.35504886507987976 0.5742411017417908 0.5220621228218079 0.8138946890830994 0.8379532098770142 0.5083821415901184 0.7450719475746155 0.8509228229522705 0.5199874043464661 0.5606584548950195 0.286936491727829 0.6712216734886169 0.8999019265174866 0.39901384711265564 0.5618603825569153 0.6077486276626587
20 01350000 0.8598313927650452 0.7725857496261597 0.6846761703491211 0.10170860588550568 0.6153444051742554 0.3721112012863159 0.955139696598053 0.425402969121933 0.1845126897096634 0.7823731899261475 0.5985185503959656 0.39713412523269653 0.9578332901000977 0.5459490418434143 0.3101659417152405 0.5253263711929321 0.659168541431427 0.8185644745826721 0.9286349415779114 0.3796466290950775 0.5842610597610474 0.8946323394775391 0.543901801109314 0.6228733062744141 0.4217167794704437 0.7929336428642273 0.9163116216659546 0.5402151942253113 0.6295670866966248 0.6859157681465149
21 01350140 0.803862452507019 0.6978530883789062 0.6747846007347107 0.1709434539079666 0.5941140055656433 0.43512603640556335 0.9051559567451477 0.45684120059013367 0.2334665209054947 0.7214857935905457 0.5904372930526733 0.3961465060710907 0.9309055209159851 0.48548009991645813 0.38527610898017883 0.4870379865169525 0.6331620812416077 0.7161040902137756 0.8633323907852173 0.36179134249687195 0.5489667654037476 0.831947386264801 0.503993034362793 0.6781671643257141 0.49064579606056213 0.7550238370895386 0.8635486960411072 0.4991287589073181 0.578331708908081 0.6234757304191589
22 01365000 0.8651951551437378 0.7253088355064392 0.63422030210495 0.09871817380189896 0.47200319170951843 0.3494885563850403 0.9426944851875305 0.37287911772727966 0.1353272795677185 0.7873932123184204 0.5011948943138123 0.5075212717056274 0.9589351415634155 0.6738862991333008 0.2528562545776367 0.6418418288230896 0.5357359647750854 0.8881286978721619 0.9320306777954102 0.5345171689987183 0.7841112017631531 0.9185838103294373 0.608056902885437 0.5060218572616577 0.2057216763496399 0.6868928074836731 0.9435573220252991 0.464712530374527 0.6213819980621338 0.6751334071159363
23 01411300 0.6157379746437073 0.44704386591911316 0.4950539469718933 0.4233391582965851 0.4293765127658844 0.4825035631656647 0.6376000046730042 0.4086262285709381 0.3031659424304962 0.6610566973686218 0.3898783326148987 0.48276370763778687 0.6982374787330627 0.5744724869728088 0.39573970437049866 0.5019616484642029 0.4617665708065033 0.640009880065918 0.5569813251495361 0.48181164264678955 0.6977964043617249 0.6954728960990906 0.5070563554763794 0.5387817025184631 0.27790430188179016 0.5531636476516724 0.7724193334579468 0.33499422669410706 0.5115594267845154 0.467595636844635
24 01413500 0.7900282144546509 0.6116495728492737 0.6661856174468994 0.19497054815292358 0.46893274784088135 0.46134302020072937 0.9250269532203674 0.38356342911720276 0.1957421600818634 0.7331041097640991 0.5214199423789978 0.4326474964618683 0.9215729832649231 0.592716634273529 0.35722479224205017 0.5515806674957275 0.5753033757209778 0.8171254396438599 0.8363707065582275 0.4786090850830078 0.7739123106002808 0.8807974457740784 0.5373154878616333 0.5912295579910278 0.29784098267555237 0.6790329217910767 0.8957439064979553 0.4174402952194214 0.5743837952613831 0.6141058802604675
25 01414500 0.8110952377319336 0.6357038021087646 0.6600098013877869 0.13516370952129364 0.5168106555938721 0.4192849099636078 0.9390652179718018 0.39754754304885864 0.17997339367866516 0.7534800171852112 0.514711320400238 0.4299997091293335 0.9411376714706421 0.6280887126922607 0.3297754228115082 0.5560387969017029 0.5689347386360168 0.830322265625 0.8740607500076294 0.4887793958187103 0.7663862109184265 0.8869279026985168 0.5624340176582336 0.5658190846443176 0.2698754668235779 0.693828284740448 0.9160013794898987 0.4255020022392273 0.5888224840164185 0.6519356369972229
26 01415000 0.7543748617172241 0.6239674687385559 0.6340118646621704 0.18335986137390137 0.4999274015426636 0.45259857177734375 0.9150803089141846 0.4411257207393646 0.20708121359348297 0.7119222283363342 0.5206171274185181 0.41597259044647217 0.9186528921127319 0.5564693212509155 0.3745879828929901 0.5101381540298462 0.5533183813095093 0.7611103653907776 0.823307991027832 0.42549869418144226 0.6877374053001404 0.8369187712669373 0.5245410799980164 0.6022098064422607 0.39234259724617004 0.7079131603240967 0.8813461065292358 0.3961764872074127 0.5817593932151794 0.6114957332611084
27 01423000 0.7662650942802429 0.6027437448501587 0.6767308712005615 0.19885537028312683 0.487002432346344 0.4801492691040039 0.9246863722801208 0.4272805452346802 0.19625215232372284 0.7036402225494385 0.5371570587158203 0.4091991186141968 0.925518274307251 0.5639417767524719 0.38554948568344116 0.5248880982398987 0.5700450539588928 0.7659265995025635 0.8199173212051392 0.45507514476776123 0.7535421252250671 0.8553028106689453 0.5344148874282837 0.6152881383895874 0.34886184334754944 0.6805763840675354 0.8878607153892517 0.39063793420791626 0.5733115077018738 0.6022366881370544
28 01435000 0.9093558192253113 0.8020497560501099 0.6311701536178589 0.049687501043081284 0.6012998223304749 0.26638418436050415 0.9620230197906494 0.3905523419380188 0.14888538420200348 0.8298665285110474 0.493813693523407 0.5002360939979553 0.9730741381645203 0.6965063810348511 0.20074008405208588 0.6519206762313843 0.5713350176811218 0.8924162983894348 0.9657076001167297 0.45573335886001587 0.6319342255592346 0.9152840971946716 0.6054865121841431 0.4876265227794647 0.21697574853897095 0.7550271153450012 0.9638702273368835 0.54971843957901 0.6332672238349915 0.7293988466262817
29 01439500 0.7366141080856323 0.5279785990715027 0.6008418798446655 0.23647186160087585 0.3864862620830536 0.4786262810230255 0.8806138634681702 0.39537695050239563 0.13820752501487732 0.7467247247695923 0.47426387667655945 0.4747527837753296 0.9113686680793762 0.6353676319122314 0.3422658145427704 0.5316682457923889 0.4913593530654907 0.8157196044921875 0.7772756814956665 0.5462314486503601 0.8747183084487915 0.8990373611450195 0.590075671672821 0.5523902773857117 0.2126154899597168 0.6126324534416199 0.8935043215751648 0.3403104245662689 0.5896208882331848 0.5912715196609497
30 01440000 0.7466004490852356 0.5828310251235962 0.5913505554199219 0.22698552906513214 0.46476131677627563 0.46265798807144165 0.8619629144668579 0.3990839421749115 0.20124486088752747 0.7155764698982239 0.47049596905708313 0.47853967547416687 0.8961007595062256 0.583392858505249 0.35516729950904846 0.5349634289741516 0.5164622664451599 0.767704963684082 0.8132966160774231 0.4412100911140442 0.7075627446174622 0.8236233592033386 0.5084941387176514 0.5708174109458923 0.3309202790260315 0.6583602428436279 0.8685188889503479 0.36306384205818176 0.5500176548957825 0.5649201273918152
31 01440400 0.7794667482376099 0.5967431664466858 0.5994546413421631 0.18674807250499725 0.4715255796909332 0.43575534224510193 0.89988112449646 0.4140084385871887 0.1495625525712967 0.7544054388999939 0.4831581711769104 0.4714511036872864 0.9251997470855713 0.6299534440040588 0.3168795704841614 0.5399214029312134 0.5358806848526001 0.8153271079063416 0.8434752821922302 0.4793930947780609 0.7875205278396606 0.8887937068939209 0.5548219084739685 0.5538973212242126 0.27603328227996826 0.6753453016281128 0.902495265007019 0.3887055814266205 0.5871884822845459 0.6199829578399658
32 01451800 0.7216269373893738 0.6443052291870117 0.559458315372467 0.1470535546541214 0.5862716436386108 0.4168861210346222 0.8682159185409546 0.5358530879020691 0.18286548554897308 0.7060858607292175 0.5195327997207642 0.4236217439174652 0.9385482668876648 0.5659871697425842 0.37249818444252014 0.49433645606040955 0.5545552968978882 0.7159711122512817 0.881973922252655 0.3651524782180786 0.5974430441856384 0.8133229613304138 0.5430524349212646 0.5858718156814575 0.47838294506073 0.7349641919136047 0.8829585909843445 0.40536803007125854 0.5934475064277649 0.6127032041549683
33 01466500 0.5855832695960999 0.4075066149234772 0.43908756971359253 0.5432950258255005 0.46907323598861694 0.5087745785713196 0.4644017815589905 0.4464748501777649 0.43350091576576233 0.6074666380882263 0.40075066685676575 0.4639902710914612 0.5250412821769714 0.5255300998687744 0.4126005470752716 0.49517056345939636 0.48978278040885925 0.5350300669670105 0.43058931827545166 0.46777236461639404 0.6331163048744202 0.6261647939682007 0.49774113297462463 0.5184098482131958 0.30378881096839905 0.5181862115859985 0.6443222165107727 0.3723836839199066 0.4775920808315277 0.4275262653827667
34 01484100 0.6621744632720947 0.4970572888851166 0.48836931586265564 0.39903196692466736 0.4947853982448578 0.4652891457080841 0.6524635553359985 0.43950051069259644 0.32655492424964905 0.6467490792274475 0.41270893812179565 0.47917357087135315 0.7275363802909851 0.5381619930267334 0.3971159756183624 0.4896397888660431 0.5064817667007446 0.5992716550827026 0.6381093263626099 0.4025305509567261 0.5631440281867981 0.6718913316726685 0.47789648175239563 0.5641805529594421 0.36539897322654724 0.5834474563598633 0.7491791248321533 0.37462911009788513 0.4898913502693176 0.4574657678604126
35 01485500 0.6106864809989929 0.5711847543716431 0.626000165939331 0.3186784088611603 0.5236207246780396 0.4734635651111603 0.8116644620895386 0.6099151372909546 0.23437084257602692 0.6120771765708923 0.5794268846511841 0.34559306502342224 0.872796893119812 0.47020435333251953 0.4422408640384674 0.3931574523448944 0.5292029976844788 0.6172981858253479 0.7455676794052124 0.41780737042427063 0.6817554235458374 0.7921136617660522 0.574998140335083 0.6769019961357117 0.49480798840522766 0.6759455800056458 0.8254449963569641 0.4533630609512329 0.5796982645988464 0.527324914932251
36 01486000 0.6888386607170105 0.5827348828315735 0.5866307020187378 0.30741196870803833 0.5722386837005615 0.44585609436035156 0.7758090496063232 0.5869792103767395 0.2940270006656647 0.6437157392501831 0.5389779806137085 0.3777749836444855 0.8599836826324463 0.47480282187461853 0.419525146484375 0.42090651392936707 0.5564368367195129 0.5659137964248657 0.7869424223899841 0.35664138197898865 0.5535106062889099 0.7540813684463501 0.5237196087837219 0.6683933138847351 0.5068092346191406 0.6666479706764221 0.8054719567298889 0.47741883993148804 0.5400310754776001 0.5237160325050354
37 01487000 0.6431490778923035 0.4226270318031311 0.49564605951309204 0.4519042670726776 0.44500356912612915 0.4941140115261078 0.6414499282836914 0.40991461277008057 0.28058746457099915 0.6673055291175842 0.4005899429321289 0.4827585816383362 0.7052942514419556 0.5801771879196167 0.3901063799858093 0.5013367533683777 0.47891679406166077 0.640094518661499 0.5546941757202148 0.4829863905906677 0.71869295835495 0.7320497632026672 0.5146048069000244 0.5461874008178711 0.2609875798225403 0.5242606997489929 0.7797338366508484 0.34912052750587463 0.5018633008003235 0.4462445080280304
38 01491000 0.6681525707244873 0.5605039000511169 0.5682101845741272 0.3571282625198364 0.5031211972236633 0.49483686685562134 0.7818506360054016 0.4857791066169739 0.24905379116535187 0.626728355884552 0.5304567813873291 0.4329221546649933 0.8293818831443787 0.5088355541229248 0.4184059500694275 0.4858020842075348 0.5572961568832397 0.6684135794639587 0.7367231249809265 0.41125792264938354 0.6257306337356567 0.7627604603767395 0.5226408839225769 0.6314876079559326 0.4392702877521515 0.6162733435630798 0.7961033582687378 0.42321816086769104 0.5243846774101257 0.4786226153373718
39 01510000 0.7801079154014587 0.6425951719284058 0.7275665402412415 0.16205812990665436 0.509056806564331 0.46671661734580994 0.9461041688919067 0.43086153268814087 0.2030307948589325 0.6927206516265869 0.5458566546440125 0.37388989329338074 0.939886212348938 0.5321824550628662 0.38885581493377686 0.5091897249221802 0.5683273673057556 0.7622320652008057 0.8523346781730652 0.45800623297691345 0.7206604480743408 0.8524461984634399 0.5278395414352417 0.6392861604690552 0.3793037235736847 0.7296361923217773 0.9108346104621887 0.394053190946579 0.5844725966453552 0.6273280382156372
40 01516500 0.7742161154747009 0.6461099982261658 0.6070534586906433 0.2503902018070221 0.6327539086341858 0.4461115598678589 0.833306074142456 0.5533584356307983 0.3226127028465271 0.7224774956703186 0.5865671038627625 0.3439868986606598 0.9064521193504333 0.4447233974933624 0.4102317988872528 0.40389806032180786 0.679975152015686 0.577348530292511 0.8364395499229431 0.31728750467300415 0.4908751845359802 0.8210563659667969 0.533353865146637 0.7141088247299194 0.5523947477340698 0.7401964664459229 0.8054866194725037 0.5474409461021423 0.5601537227630615 0.5878658294677734
41 01532000 0.7772758603096008 0.6513569355010986 0.6330553889274597 0.18489672243595123 0.6353404521942139 0.42750051617622375 0.8936477899551392 0.5375126004219055 0.25689125061035156 0.7288278341293335 0.5978092551231384 0.3563767969608307 0.934683084487915 0.4920560419559479 0.4003695547580719 0.4071093201637268 0.6588409543037415 0.6348592042922974 0.8594319820404053 0.3146421015262604 0.5351706147193909 0.8334943652153015 0.5285593271255493 0.6913210153579712 0.5249150991439819 0.7617101669311523 0.8474394679069519 0.5013452172279358 0.5777491331100464 0.6221885681152344
42 01539000 0.7458710074424744 0.5971751809120178 0.6024740934371948 0.18335595726966858 0.5116437077522278 0.44838932156562805 0.8840956091880798 0.4602503776550293 0.20092813670635223 0.7150324583053589 0.5111438035964966 0.430864542722702 0.9309168457984924 0.5666664838790894 0.37173348665237427 0.5056620240211487 0.5581846237182617 0.7286580204963684 0.829077422618866 0.4022296667098999 0.6858876347541809 0.8288533687591553 0.5260851383209229 0.5973020792007446 0.37546518445014954 0.7110899686813354 0.878582775592804 0.38817885518074036 0.5706132650375366 0.6103413701057434
43 01542810 0.765558123588562 0.7217996120452881 0.6531295776367188 0.12114173918962479 0.630725622177124 0.39590996503829956 0.9624658226966858 0.5727859139442444 0.1757121980190277 0.7143594622612 0.6445122361183167 0.34101298451423645 0.9724354147911072 0.49070295691490173 0.391425758600235 0.457584947347641 0.6566256880760193 0.7208605408668518 0.9233062267303467 0.3525146543979645 0.5522053241729736 0.8703771829605103 0.5917671322822571 0.6788119673728943 0.5605431199073792 0.8000829219818115 0.9005095958709717 0.5398337244987488 0.6274190545082092 0.6431659460067749
44 01543000 0.7192608118057251 0.6495252251625061 0.6255382299423218 0.1722726821899414 0.531623125076294 0.4517631232738495 0.9410325288772583 0.5132685303688049 0.1723891645669937 0.6873215436935425 0.5844742655754089 0.3874143362045288 0.9508967995643616 0.5172762870788574 0.39777979254722595 0.492660790681839 0.5918008089065552 0.7423533201217651 0.857918918132782 0.4054870307445526 0.658569872379303 0.8502295017242432 0.5673421025276184 0.6399742364883423 0.4811483323574066 0.7299193143844604 0.8816496133804321 0.4495271146297455 0.5958495736122131 0.5889907479286194
45 01543500 0.7075509428977966 0.619579017162323 0.6354735493659973 0.2021327018737793 0.5013092160224915 0.4700343906879425 0.930468738079071 0.4847453832626343 0.1660808026790619 0.6810689568519592 0.5622269511222839 0.40316474437713623 0.9448620676994324 0.524612545967102 0.4041074812412262 0.4919411540031433 0.5724093914031982 0.7469016313552856 0.8362704515457153 0.42301464080810547 0.6893250346183777 0.8456876873970032 0.5474733710289001 0.6360273361206055 0.45559927821159363 0.7042676210403442 0.8772876262664795 0.41623443365097046 0.5786706805229187 0.5709142684936523
46 01544500 0.7083054184913635 0.6035279035568237 0.6572749614715576 0.23573455214500427 0.4868178367614746 0.48041337728500366 0.9247303605079651 0.4794015884399414 0.18337617814540863 0.6881999373435974 0.5577731728553772 0.37540683150291443 0.9357243776321411 0.5313957333564758 0.4110461175441742 0.49460893869400024 0.571130096912384 0.7506462931632996 0.8155844807624817 0.4654081463813782 0.7382703423500061 0.862125039100647 0.5631743669509888 0.6397107243537903 0.39703086018562317 0.6796616315841675 0.8794286251068115 0.4272541403770447 0.5810422301292419 0.5650230050086975
47 01545600 0.6960523724555969 0.554336428642273 0.6422925591468811 0.3097885847091675 0.438811719417572 0.49885135889053345 0.884477436542511 0.44851139187812805 0.21221019327640533 0.6925666928291321 0.5171602964401245 0.39196425676345825 0.8924389481544495 0.5314475297927856 0.4124942123889923 0.4894227683544159 0.554961085319519 0.73736572265625 0.7289090752601624 0.48283469676971436 0.7548629641532898 0.8502295613288879 0.5467242002487183 0.6363484263420105 0.3542749285697937 0.63560950756073 0.8480390310287476 0.4112260043621063 0.5621545910835266 0.5329867601394653
48 01547700 0.7178515791893005 0.6116163730621338 0.6244488954544067 0.2527769207954407 0.5733072757720947 0.4777361750602722 0.892921507358551 0.5304620265960693 0.21675662696361542 0.699066162109375 0.5784940123558044 0.3590516448020935 0.9192723631858826 0.48938173055648804 0.4149554371833801 0.4525531828403473 0.6172557473182678 0.6690778136253357 0.8125609159469604 0.38608318567276 0.6221799254417419 0.8365281224250793 0.538663923740387 0.6688109040260315 0.5087236166000366 0.690173864364624 0.8412964344024658 0.4825728237628937 0.5705211758613586 0.5552381277084351
49 01548500 0.683447539806366 0.5716973543167114 0.6329709887504578 0.2999130189418793 0.4738417863845825 0.4977421164512634 0.8886544108390808 0.4653880000114441 0.2302304208278656 0.6660072207450867 0.5344623327255249 0.39078813791275024 0.893029510974884 0.5073518753051758 0.428215354681015 0.4820287823677063 0.5669437050819397 0.7132957577705383 0.7502139210700989 0.44856706261634827 0.69195556640625 0.8242498636245728 0.5283685326576233 0.643736720085144 0.4252154231071472 0.6618528962135315 0.8315189480781555 0.4214952290058136 0.5531724691390991 0.5339701175689697
