 basin_id E0 E1 E2 E3 E4 E5 E6 E7 E8 E9 E10 E11 E12 E13 E14 E15 E16 E17 E18 E19 E20 E21 E22 E23 E24 E25 E26
22 01365000 0.43014142 0.141963 0.66109943 0.22317576 0.065471984 0.46370965 0.09547387 0.33696866 0.018773267 0.0 0.23214288 0.12776294 0.20030303 0.0037049663 1.0 0.9344072 0.95920426 0.9813112 0.7591304 0.014071152 0.26574653 0.292368 0.046429493 0.222509 0.20932649 0.6010076 0.22975615
23 01411300 0.3052082 0.22351138 0.62985677 0.053065676 0.115888916 0.6028226 0.25699413 0.51342285 0.056113843 0.0 0.62499994 0.0014153447 0.004749119 0.0029196872 0.8487 0.9562567 0.9466905 0.970058 0.660277 0.98833877 1.0 0.11275921 0.223041 0.28880602 0.3713015 0.17152946 0.08228405
24 01413500 0.3844498 0.117993504 0.67146903 0.23932648 0.072743684 0.4354839 0.07786538 0.30592844 0.011894943 0.0 0.23217864 0.20059142 0.27006128 0.016289985 0.9974 0.8619242 0.8898128 0.9550557 0.7935992 0.02474582 0.47086036 0.26507422 0.05877229 0.31976694 0.27188897 0.6828102 0.2531444
25 01414500 0.4022283 0.11622909 0.6746567 0.23901805 0.06816029 0.46169356 0.0855856 0.30145416 0.010761377 0.0 0.23214288 0.21493301 0.2305274 0.0023430402 1.0 0.90560263 0.9420213 0.9629572 0.7957241 0.016065406 0.29440677 0.2898394 0.04753859 0.21852967 0.19534752 0.62347263 0.22523041
26 01415000 0.3772837 0.11895872 0.6719849 0.23551345 0.07473082 0.4193548 0.103783295 0.25531322 0.008276928 0.0 0.23214288 0.166845 0.24997596 0.0031643838 1.0 0.84328425 0.87098175 0.9466414 0.7915658 0.03860584 0.50168675 0.26622438 0.059344996 0.34875837 0.27043477 0.7632338 0.27447757
27 01423000 0.36891907 0.11517939 0.6697096 0.24034406 0.076375455 0.32459673 0.08345675 0.23182331 0.006440652 0.0 0.23219635 0.16384861 0.19243604 0.033181433 0.9854 0.75946265 0.7805387 0.9226272 0.79636055 0.043720897 0.61451656 0.24714704 0.06881769 0.39407706 0.32151395 0.7174421 0.26442438
28 01435000 0.4429506 0.13989562 0.66639066 0.24672805 0.06250169 0.46774194 0.09100315 0.3173937 0.014836747 0.0 0.23223211 0.15440735 0.21235736 0.0065315836 1.0 0.9273249 0.9617828 0.9761389 0.7874792 0.01720159 0.30821452 0.2820537 0.050633505 0.24344179 0.2337578 0.63619477 0.24527629
29 01439500 0.3664466 0.15658747 0.65922385 0.18069111 0.0834587 0.4879032 0.11696144 0.36828858 0.023938345 0.0 0.21835718 0.08336212 0.08411339 0.011705507 0.997 0.92171764 0.96342635 0.9649271 0.80876994 0.05658591 1.0 0.22318003 0.0897346 0.5642071 0.38673854 0.65375066 0.24486102
30 01440000 0.35036367 0.15604539 0.65490305 0.16303985 0.088166304 0.49999997 0.16006099 0.40324384 0.033785373 0.14952199 0.4058928 0.0629014 0.10978089 0.00634777 0.908 0.94268996 0.9859725 0.9736098 0.8118004 0.07900901 1.0 0.2178312 0.09646175 0.43014294 0.2903061 0.47356352 0.19160546
31 01440400 0.3748994 0.15371636 0.65842247 0.19002345 0.08063904 0.50403225 0.10235138 0.36353463 0.022749435 0.0 0.2904999 0.09094433 0.10061335 0.0066382266 0.9933 0.92768455 0.96291965 0.9717679 0.7820359 0.044770475 1.0 0.2422428 0.073926546 0.57604325 0.33375916 0.7055063 0.2676681
32 01451800 0.3447337 0.1827027 0.6545352 0.14162955 0.09427003 0.641129 0.15548839 0.47175613 0.04149685 0.0028119297 0.050321303 0.047795966 0.05521285 0.005111488 0.4915 0.32370782 0.33496523 0.6932182 0.63014066 0.015529212 0.388972 0.25942808 0.058934346 0.28446877 0.28039113 0.7314267 0.32511988
33 01466500 0.349151 0.4080148 0.63484347 0.06913815 0.129142 0.6270161 0.17932674 0.49077177 0.050162435 0.0 0.62499994 0.008068026 0.006718623 5.2351937e-05 1.0 0.73425573 0.5579551 0.8734723 0.33332518 0.99519986 1.0 0.01380633 0.555764 0.53476465 0.8964794 0.057636537 0.027509665
34 01484100 0.32279357 0.24729878 0.64582556 0.046971664 0.112946644 0.6270161 0.13146715 0.48657712 0.04662667 0.0 0.62499994 0.0021791814 0.0008435798 0.0001927327 0.3605 0.33245277 0.3147158 0.7145187 0.52395755 0.9935709 1.0 0.106193766 0.20386985 0.4696571 0.5997873 0.17999454 0.24780455
35 01485500 0.3130624 0.2570306 0.6450602 0.034906145 0.11857182 0.5907258 0.12231585 0.49216998 0.04835393 0.0 1.0 0.0014743174 0.003321076 0.0053325295 0.867 0.8299735 0.66882247 0.8891212 0.36803898 0.9591214 1.0 0.09003767 0.28220552 0.38965982 0.5316789 0.18272324 0.09233716
36 01486000 0.31714293 0.27268296 0.6500689 0.03376357 0.11961661 0.6008064 0.14501208 0.49300885 0.04775938 0.0 1.0 0.0 0.0025465912 0.00027727138 0.8888 0.9019248 0.68958867 0.9026575 0.33351114 0.93085676 1.0 0.16194859 0.10708937 0.46011105 0.40042707 0.39586228 0.20683818
37 01487000 0.32493603 0.24904081 0.64646095 0.046858355 0.11240827 0.61088705 0.1680764 0.48517892 0.04850576 0.0 0.62499994 0.0010193852 0.0010898659 0.007111333 0.4165 0.3434474 0.32513252 0.7184461 0.52310294 0.9862646 1.0 0.14565066 0.15905407 0.3240026 0.35919657 0.2061517 0.16647582
38 01491000 0.3208403 0.24372795 0.64371294 0.055196106 0.113100365 0.5625 0.13651405 0.47902685 0.04704852 0.0 0.72794634 0.0023392506 0.0023434649 0.011168802 0.2319 0.44957152 0.4545164 0.7853185 0.63642603 0.97287786 1.0 0.15477116 0.15352735 0.27430984 0.2909036 0.21329775 0.12821524
39 01510000 0.33979982 0.120121814 0.6689022 0.26155838 0.08559642 0.33467746 0.03382382 0.17309849 0.00225346 0.07200771 0.08167845 0.13254815 0.10963408 0.014695771 0.9804 0.79380506 0.80396724 0.93460876 0.76217717 0.072086014 0.7009446 0.285702 0.045005575 0.42992523 0.19762874 0.7933356 0.29360366
40 01516500 0.30607575 0.12901002 0.6790558 0.21983083 0.09859119 0.4173387 0.040340535 0.35151008 0.016740333 0.0 0.19273211 0.17533986 0.11368573 0.0010644894 0.9661 0.6887563 0.7078552 0.8761689 0.7407119 0.09313301 1.0 0.27266806 0.055527758 0.59005874 0.25263175 0.79832196 0.28149334
41 01532000 0.30757535 0.13983746 0.6794478 0.1950083 0.099968456 0.4395161 0.0431364 0.34032437 0.015461435 0.0 0.31499997 0.13954906 0.15731412 0.021325078 0.9549 0.7572878 0.77492803 0.9086192 0.7322178 0.062299773 0.99994236 0.26303166 0.060651723 0.58861184 0.27750665 0.7664661 0.28245273
42 01539000 0.33511278 0.16205142 0.6682545 0.17243879 0.09405546 0.50403225 0.06030981 0.36968678 0.021975357 0.0 0.1738572 0.09085727 0.1242109 0.027058197 0.8311 0.8249717 0.82642084 0.9298216 0.696008 0.08727255 0.89958626 0.25849673 0.06181469 0.5415883 0.28902724 0.750654 0.28421125
43 01542810 0.33500433 0.12994063 0.68402225 0.20932455 0.08874045 0.3205645 0.03647391 0.2091723 0.0058025317 0.0 0.26417848 0.135494 0.17552356 0.00037189267 1.0 0.9393997 0.98320425 0.97908986 0.8365648 0.013976289 1.0 0.2658061 0.05547616 0.6050186 0.26703787 0.76270545 0.30397767
44 01543000 0.33108392 0.132726 0.68220294 0.20749308 0.09048361 0.3447581 0.017513664 0.23014544 0.006759539 0.0 0.3369464 0.14972325 0.14013359 0.027202455 0.9922 0.91549003 0.9518386 0.97215253 0.8109491 0.014639267 1.0 0.25219166 0.06323275 0.59606355 0.30213577 0.7155572 0.30571523
45 01543500 0.3333644 0.13527444 0.68158406 0.20042834 0.090163074 0.37096775 0.017147824 0.22790825 0.0069102654 0.0 0.38326788 0.1508662 0.11951412 0.06880324 0.9878 0.9120427 0.945804 0.9710732 0.7944645 0.015186209 0.95990926 0.24399047 0.067089535 0.5683461 0.3220515 0.6839673 0.3148351
46 01544500 0.32788822 0.13765375 0.6810562 0.22438139 0.092380084 0.38709676 0.031860463 0.26677856 0.008364402 0.0 0.2346071 0.1520344 0.13905545 0.013612668 1.0 0.90002126 0.93891454 0.96776456 0.80548525 0.013811138 0.96403724 0.23775837 0.07049548 0.56075126 0.33045253 0.6589347 0.3024354
47 01545600 0.33042738 0.14023279 0.68149465 0.21255633 0.09196526 0.38911286 0.014598203 0.27992168 0.009153454 0.0 0.41858926 0.14287119 0.20740652 0.004497226 1.0 0.9250136 0.95505285 0.97462916 0.76145625 0.014180881 0.99583244 0.19347993 0.10643541 0.5627002 0.4545227 0.52340347 0.2982325
48 01547700 0.30033183 0.15758578 0.66823983 0.1723142 0.105959095 0.50403225 0.057201628 0.33445188 0.015934633 0.0029752704 0.23755361 0.09642317 0.16559313 0.0042467117 0.9047 0.87562567 0.8994298 0.951728 0.7570186 0.019009316 0.65378165 0.26914823 0.052962955 0.42157385 0.26162717 0.78501487 0.28246054
49 01548500 0.30254263 0.1310055 0.6852874 0.22297542 0.1002785 0.41129035 0.04480563 0.2857942 0.011516253 0.0 0.30208927 0.1506612 0.15035129 0.0602249 0.9866 0.84620845 0.8740761 0.94675213 0.76943165 0.015378623 0.8537451 0.266934 0.05735786 0.50204146 0.2485786 0.7326183 0.26441133
50 01549500 0.3241144 0.13874803 0.67288095 0.20579666 0.09384973 0.44959673 0.12844782 0.36129755 0.021622133 0.0 0.2673929 0.14545193 0.123873696 0.0036243054 0.9888 0.7918977 0.8037056 0.9235047 0.725999 0.01379326 0.9674511 0.26485717 0.059601102 0.56783754 0.2702985 0.7648074 0.28270644
51 01550000 0.3286415 0.13843133 0.67472625 0.1984113 0.092258595 0.39919353 0.12951459 0.3408837 0.02030737 0.0 0.38210714 0.12502211 0.17838007 0.017398294 0.988 0.8569981 0.87903124 0.95290685 0.75971836 0.0182572 0.8132333 0.27295157 0.055664476 0.47195587 0.22697915 0.7383173 0.25561443
52 01552000 0.34157297 0.14502469 0.67460024 0.19094558 0.0891328 0.42943546 0.09364408 0.30760622 0.018336514 0.0 0.3684822 0.12671266 0.14302847 0.043644454 0.9911 0.88246095 0.90426433 0.9581622 0.73471886 0.07315172 0.95908135 0.25421992 0.06558186 0.5610395 0.29620248 0.7264166 0.2797889
53 01552500 0.3591902 0.13811219 0.6681504 0.20430785 0.08266979 0.4717742 0.050411556 0.34144294 0.017413909 0.0 0.26117852 0.14744015 0.17907993 0.0021952915 0.9956 0.90953094 0.93473595 0.97516465 0.745923 0.028156748 1.0 0.2541489 0.06595283 0.58692753 0.30038935 0.73676956 0.28375694
54 01557500 0.3025129 0.1618736 0.6698584 0.17507128 0.105873615 0.44556454 0.048631646 0.33445188 0.018125039 0.045960106 0.21928564 0.10665072 0.14654459 0.0043149632 0.9012 0.8793111 0.9028814 0.9548396 0.74809426 0.017116714 0.6971952 0.24056798 0.06792157 0.43151227 0.3336284 0.6823408 0.29715288
55 01567500 0.30971715 0.18796243 0.6571258 0.13906246 0.10771528 0.54032254 0.13630372 0.4653244 0.042481873 0.22562109 0.28624994 0.08544583 0.17911732 0.00134719 0.7969 0.60736096 0.6121071 0.83717155 0.67965895 0.01261174 0.92395735 0.27921098 0.034644872 0.5757571 0.21200942 0.7362193 0.4369644
56 01568000 0.32381 0.18484811 0.65372527 0.14179306 0.10185123 0.53629035 0.1548952 0.44071585 0.042286254 0.11378229 0.17328568 0.07169675 0.13224292 0.020566944 0.7062 0.76691484 0.7881014 0.90009135 0.7357606 0.015382559 0.8735085 0.23296218 0.062494878 0.5238746 0.34516466 0.6282638 0.35123187
57 01580000 0.3361137 0.22080773 0.6451661 0.09013093 0.10348681 0.5685484 0.12176643 0.43708053 0.044547804 0.0 0.42857134 0.046080142 0.045593373 0.009320197 0.4241 0.41121387 0.42673734 0.777191 0.6866335 0.015712991 1.0 0.27066487 0.04886512 0.60547566 0.24793762 0.75466925 0.34661755
58 01583500 0.31566083 0.22982207 0.645175 0.089072324 0.11273958 0.5846774 0.14322841 0.44127518 0.043405265 0.16843428 0.49898213 0.041030955 0.050432894 0.005887461 0.5155 0.4781402 0.48460072 0.79221404 0.65330064 0.016798427 1.0 0.25748006 0.058143202 0.5987051 0.28420153 0.7185788 0.3333397
59 01591400 0.31842002 0.25482443 0.64158976 0.092545435 0.11598787 0.61290324 0.14791076 0.46784118 0.04793447 0.0 0.42857134 0.039034307 0.02734474 0.0021351837 0.3311 0.36307707 0.35331392 0.7290116 0.5637415 0.015419186 1.0 0.2849843 0.040867057 0.61491644 0.20832469 0.7939584 0.36254016
60 01596500 0.3219485 0.18903585 0.65235484 0.20787439 0.103252 0.45362902 0.015687041 0.29781875 0.013820793 0.0 0.2253035 0.18343596 0.20851973 0.004677549 0.8759 0.78671247 0.80470634 0.9126544 0.7186803 0.014782615 0.5546668 0.23218821 0.07755417 0.29116538 0.28154016 0.5613866 0.23517382
61 01605500 0.3093373 0.2170533 0.6510091 0.15130974 0.1130339 0.45362902 0.16567466 0.34927297 0.030705059 0.16520172 0.46742862 0.23775825 0.27315843 0.01783146 0.9904 0.8210999 0.833242 0.9133106 0.710001 0.0137830395 0.4383299 0.20960192 0.087319255 0.28663632 0.4128991 0.54698175 0.2895778
62 01606500 0.3278831 0.21089615 0.6514989 0.16412456 0.10480215 0.3669355 0.11593023 0.25195748 0.018064987 0.21815771 0.41700003 0.23200701 0.2944287 0.065169245 0.9336 0.8458387 0.8662122 0.9359953 0.7390817 0.013782974 0.49413168 0.23501337 0.06771774 0.31288975 0.33273238 0.6090963 0.30582258
63 01620500 0.33212066 0.22097133 0.68388367 0.1368131 0.10495279 0.578629 0.19675262 0.46001112 0.050333977 0.0 0.09957143 0.21795745 0.2909636 0.001578702 0.9722 0.86705464 0.8629515 0.9399218 0.6497095 0.013774708 0.5273957 0.20974037 0.09134041 0.3402002 0.41406018 0.58022046 0.29478005
64 01632000 0.27573404 0.22879969 0.702375 0.121396445 0.13026442 0.51008064 0.14569552 0.43540266 0.044614173 0.014059601 0.17153569 0.14983277 0.19965747 0.020914793 0.708 0.8761568 0.8836202 0.95504445 0.70757294 0.016652705 0.40148705 0.22866264 0.07709928 0.28492832 0.36395636 0.6392713 0.30106637
65 01632900 0.27296907 0.24385911 0.70054597 0.10821297 0.1345933 0.546371 0.12118933 0.45693514 0.046929732 0.6007874 0.6338749 0.11431717 0.18755788 0.009346566 0.5837 0.6106586 0.5920043 0.8196717 0.587671 0.015980642 0.60978734 0.24838415 0.02108854 0.4132699 0.25129893 0.48040265 0.7052934
66 01634500 0.28153938 0.21954633 0.7016232 0.12669644 0.12567428 0.5685484 0.069508776 0.489094 0.04931889 0.010489452 0.26271427 0.09385926 0.18278608 0.010080658 0.7781 0.87729174 0.8971575 0.9562639 0.7437601 0.012806329 0.40346307 0.2269892 0.06982641 0.2846768 0.3634802 0.61794746 0.33279857
67 01638480 0.28820133 0.23165722 0.6644164 0.09329788 0.12485871 0.5564516 0.16572043 0.47035792 0.052878242 0.0035840361 0.48105356 0.04093547 0.063036054 0.008840498 0.4659 0.5074257 0.51117086 0.7817587 0.6305969 0.015452691 0.93154913 0.21209237 0.0670193 0.55784816 0.38420886 0.5036228 0.45100278
68 01639500 0.31217724 0.22363484 0.6403027 0.10606144 0.11304995 0.55846775 0.10835261 0.4549776 0.04292902 0.018835 0.42367846 0.05276371 0.04233649 0.01020475 0.1173 0.31645694 0.31336695 0.6951282 0.56270295 0.0160305 0.62800014 0.29186657 0.044175245 0.37036577 0.17310514 0.7542069 0.24990125
69 01644000 0.2897962 0.23146194 0.6757482 0.09306995 0.12408869 0.57056445 0.14745373 0.4748322 0.050078277 0.0018689224 0.48966065 0.04971679 0.09075762 0.033161655 0.6186 0.57537854 0.58092666 0.8166104 0.6517549 0.016259851 0.85729396 0.23163247 0.053691328 0.5254806 0.33301088 0.5672634 0.45392925
70 01658500 0.31035635 0.27641946 0.6543281 0.07652538 0.12314298 0.5846774 0.16320403 0.48713645 0.05802647 0.0 0.55132145 0.024496136 0.023783619 0.00059370976 1.0 0.96519643 0.9797985 0.96772796 0.71202374 0.014782615 1.0 0.19731815 0.088004924 0.57842404 0.43195105 0.4900181 0.38936344
71 01664000 0.30202195 0.23653863 0.68317556 0.09135382 0.11959141 0.578629 0.12550054 0.47902685 0.049309064 0.00052622025 0.4519643 0.057818517 0.115763724 0.062088236 0.7519 0.7806774 0.7890771 0.9161219 0.7140182 0.015790105 0.82209843 0.23640992 0.05589365 0.5033807 0.3290503 0.61358607 0.39833912
72 01666500 0.3082788 0.2668122 0.6875544 0.09075687 0.12233155 0.5846774 0.12389529 0.48573825 0.049468428 0.004718195 0.40132144 0.05374378 0.094797425 0.017804313 0.8137 0.7485534 0.7437502 0.9072906 0.687035 0.015463058 0.86699635 0.24237667 0.052666694 0.5316367 0.31074986 0.6101363 0.41678014
73 01667500 0.30913144 0.27736828 0.68517816 0.08695736 0.123841435 0.5645161 0.15270837 0.47762865 0.049641058 0.0018122148 0.4223571 0.051463503 0.0887448 0.046756875 0.8033 0.71823055 0.70942503 0.88677055 0.6653057 0.016133873 0.81904936 0.25622216 0.043849017 0.4937918 0.26405483 0.6414574 0.4114166
74 01669000 0.30780384 0.27381706 0.67872703 0.04546481 0.12378639 0.5685484 0.08741586 0.47595078 0.05195752 0.0 0.62499994 0.009191316 0.012847172 0.0026296184 0.9098 0.80916256 0.6942322 0.88903826 0.4612539 0.7121166 1.0 0.106122844 0.20220934 0.51937973 0.67884606 0.21939889 0.32339454
75 02011400 0.31884924 0.22636071 0.63966274 0.14250346 0.11087774 0.4919355 0.14438626 0.3733221 0.028678544 0.007490792 0.3257857 0.21725821 0.28683767 0.015654782 0.9953 0.86062473 0.87707746 0.9420488 0.733088 0.013598724 0.49699366 0.20223396 0.08156898 0.33177832 0.42434868 0.52515906 0.34551877
76 02011460 0.3328021 0.21711363 0.6312445 0.16426551 0.10405892 0.45362902 0.1309148 0.3461969 0.023858491 0.0 0.17412491 0.24380155 0.29929888 0.005906462 0.995 0.8305505 0.8522632 0.93387127 0.73906505 0.012878792 0.4387527 0.2056642 0.08859202 0.29525012 0.4170276 0.5500792 0.30720273
77 02013000 0.28842485 0.24481906 0.6559214 0.10803423 0.12722802 0.5141129 0.0932746 0.40659958 0.029958969 0.059243884 0.23294635 0.19141133 0.2748017 0.016316354 0.9852 0.89732766 0.92113256 0.96166795 0.7604722 0.013688057 0.47578865 0.20559056 0.07711123 0.32030246 0.41577625 0.5331821 0.34932655
78 02014000 0.2990729 0.22828686 0.6600166 0.1079832 0.11936675 0.53427416 0.107946865 0.3984899 0.031067474 0.008373939 0.19280364 0.19119227 0.28567198 0.015230536 0.9092 0.8938106 0.91531056 0.96096957 0.7584893 0.013808305 0.55614334 0.20464376 0.07942902 0.36312035 0.41877702 0.53198093 0.3508482
79 02015700 0.3076285 0.22449806 0.64341265 0.14185527 0.11505978 0.50403225 0.17357798 0.40687916 0.035440855 0.001293206 0.36310706 0.20873807 0.26643097 0.010911696 0.9911 0.8658411 0.87398005 0.9401808 0.70727915 0.015240754 0.40319735 0.1841927 0.112162 0.2737129 0.48151913 0.5003406 0.28753036
80 02016000 0.30151382 0.23717691 0.6519134 0.11262753 0.119926594 0.5504032 0.13334894 0.41331097 0.038184375 0.0003093706 0.22583926 0.17827445 0.2573835 0.046167433 0.9317 0.90537584 0.90623856 0.9565017 0.6905684 0.015061968 0.44077927 0.20857176 0.08833539 0.30346644 0.41521 0.5694291 0.30718678
81 02017500 0.28710085 0.24604215 0.6688653 0.09950551 0.12808059 0.53427416 0.114519216 0.41414985 0.037057105 0.013889479 0.24353571 0.19238016 0.26997933 0.0105526 0.9349 0.87202793 0.8883473 0.9438437 0.7302421 0.015705183 0.5452798 0.2026491 0.086089246 0.35242748 0.4273984 0.5380285 0.32820934
82 02018000 0.29077497 0.2536852 0.6662325 0.09375051 0.12778988 0.5282258 0.15758894 0.40324384 0.03789686 0.017722432 0.20849992 0.17929664 0.25952587 0.032896794 0.8857 0.87853205 0.8924491 0.9495871 0.72269 0.014923363 0.5208567 0.2006904 0.088542186 0.33825532 0.43346885 0.53507143 0.32174122
